FechaSalida,AnioSalida,MesSalida,DiaSalida,NumeroVuelo,AeropuertoSalida,AeropuertoLlegada,Ruta,TiempoVuelo,FuelTotal,Pasajeros,Maletas,PesoMaletas,PesoTotalTARGET
06/10/2016,2016,10,6,3652,BRE,GRO,BRE-GRO,112,4910,179,99,1290,66664
06/10/2016,2016,10,6,3668,BRE,FAO,BRE-FAO,184,7720,174,89,1160,69167
06/10/2016,2016,10,6,3699,KRK,BVA,KRK-BVA,109,4590,165,30,390,63834
06/10/2016,2016,10,6,3774,BRS,MLA,BRS-MLA,176,7910,178,94,1300,70927
06/10/2016,2016,10,6,3946,FCO,PMO,FCO-PMO,40,2050,159,36,470,62709
06/10/2016,2016,10,6,3966,CIA,CGN,CIA-CGN,96,3980,182,43,560,65539
06/10/2016,2016,10,6,4006,ALC,MAN,ALC-MAN,150,6907,176,55,720,67589
06/10/2016,2016,10,6,4044,WMI,LPL,WMI-LPL,125,5120,174,23,300,64415
06/10/2016,2016,10,6,4197,BGY,STN,BGY-STN,99,4280,172,33,430,(null)
06/10/2016,2016,10,6,4214,STN,PMF,STN-PMF,101,4440,113,23,300,62220
06/10/2016,2016,10,6,4234,BVA,BGY,BVA-BGY,70,3138,155,22,290,61784
06/10/2016,2016,10,6,4282,DUB,BTS,DUB-BTS,152,6810,167,88,1144,69312
06/10/2016,2016,10,6,4302,TPS,BLQ,TPS-BLQ,72,3280,183,20,260,63816
06/10/2016,2016,10,6,4305,BLQ,NRN,BLQ-NRN,88,3780,153,37,480,62510
06/10/2016,2016,10,6,4306,NRN,BLQ,NRN-BLQ,81,3430,157,21,270,62347
06/10/2016,2016,10,6,4341,BLQ,PMO,BLQ-PMO,9,2950,178,16,210,63544
06/10/2016,2016,10,6,4502,OPO,LIL,OPO-LIL,123,5770,183,42,550,69095
06/10/2016,2016,10,6,4708,BGY,AHO,BGY-AHO,51,2100,168,27,350,61077
06/10/2016,2016,10,6,4715,RIX,BGY,RIX-BGY,131,5660,175,29,380,67698
06/10/2016,2016,10,6,4736,BGY,CRV,BGY-CRV,81,3900,177,12,160,66356
06/10/2016,2016,10,6,4755,BRS,ACE,BRS-ACE,211,9090,176,86,1120,70201
06/10/2016,2016,10,6,4764,BGY,TLL,BGY-TLL,166,6980,174,34,440,67226
06/10/2016,2016,10,6,4816,CUF,CAG,CUF-CAG,62,2540,177,(null),(null),62836
06/10/2016,2016,10,6,4829,CRL,CAG,CRL-CAG,117,4994,166,56,340,64886
06/10/2016,2016,10,6,4845,BGY,DUB,BGY-DUB,121,5633,183,(null),(null),67462
06/10/2016,2016,10,6,4853,TSF,EIN,TSF-EIN,76,3090,135,20,260,59372
06/10/2016,2016,10,6,4905,PMO,FCO,PMO-FCO,56,2500,177,24,310,63236
06/10/2016,2016,10,6,4916,PMO,TRN,PMO-TRN,84,3680,175,18,230,63943
06/10/2016,2016,10,6,4932,PMO,BVA,PMO-BVA,135,5730,171,(null),(null),65467
06/10/2016,2016,10,6,4933,BVA,PMO,BVA-PMO,123,5278,136,13,170,62310
06/10/2016,2016,10,6,5084,PFO,CHQ,PFO-CHQ,75,3150,162,17,220,62437
06/10/2016,2016,10,6,5189,PMI,FKB,PMI-FKB,106,4413,147,80,1040,62746
06/10/2016,2016,10,6,5223,BVA,FEZ,BVA-FEZ,151,6567,172,89,1150,67226
06/10/2016,2016,10,6,5252,SVQ,LGW,SVQ-LGW,156,6560,176,61,790,67099
06/10/2016,2016,10,6,5293,SUF,BGY,SUF-BGY,96,4049,176,9,120,64324
06/10/2016,2016,10,6,5463,CRL,MAD,CRL-MAD,132,5905,166,66,390,66501
06/10/2016,2016,10,6,5775,GLA,DUB,GLA-DUB,41,1800,170,15,190,62147
06/10/2016,2016,10,6,5857,EIN,ACE,EIN-ACE,237,10263,171,80,1040,70818
06/10/2016,2016,10,6,5858,ACE,EIN,ACE-EIN,249,10020,125,55,720,66337
06/10/2016,2016,10,6,5910,HHN,TFS,HHN-TFS,246,10850,170,85,1110,(null)
06/10/2016,2016,10,6,5945,AGP,BOH,AGP-BOH,145,6281,174,72,940,66664
06/10/2016,2016,10,6,5996,STN,MAD,STN-MAD,116,4930,155,36,470,64596
06/10/2016,2016,10,6,6004,BES,MRS,BES-MRS,89,3936,177,(null),(null),64777
06/10/2016,2016,10,6,6013,SOF,EIN,SOF-EIN,141,6180,174,37,480,66265
06/10/2016,2016,10,6,6014,EIN,SOF,EIN-SOF,136,5873,154,17,220,64487
06/10/2016,2016,10,6,6031,EMA,PMI,EMA-PMI,124,5570,174,124,1610,66737
06/10/2016,2016,10,6,6055,CRL,TSF,CRL-TSF,73,3190,159,41,280,61839
06/10/2016,2016,10,6,6098,CRL,RYG,CRL-RYG,101,4000,162,74,800,61911
06/10/2016,2016,10,6,6099,RYG,CRL,RYG-CRL,97,3814,161,31,410,61440
06/10/2016,2016,10,6,6139,AGP,FCO,AGP-FCO,128,5830,178,37,480,66464
06/10/2016,2016,10,6,6302,BCN,FUE,BCN-FUE,174,7730,172,17,220,68043
06/10/2016,2016,10,6,6324,MXP,SOF,MXP-SOF,94,3922,149,22,290,62220
06/10/2016,2016,10,6,6342,FCO,BCN,FCO-BCN,94,4458,178,36,470,67118
06/10/2016,2016,10,6,6348,BCN,TSF,BCN-TSF,79,3727,181,29,380,65957
06/10/2016,2016,10,6,6356,BVA,BCN,BVA-BCN,87,3401,155,15,200,62401
06/10/2016,2016,10,6,6445,SVQ,CRL,SVQ-CRL,144,6290,173,53,690,66882
06/10/2016,2016,10,6,6465,ZAD,CRL,ZAD-CRL,100,4410,176,33,430,64487
06/10/2016,2016,10,6,6625,KRK,EDI,KRK-EDI,132,5773,178,36,470,66156
06/10/2016,2016,10,6,6652,EDI,AGP,EDI-AGP,168,7420,185,70,910,68478
06/10/2016,2016,10,6,6653,AGP,EDI,AGP-EDI,178,8253,179,73,950,69911
06/10/2016,2016,10,6,6695,EDI,MLA,EDI-MLA,210,9710,184,101,1310,71544
06/10/2016,2016,10,6,6704,CIA,IBZ,CIA-IBZ,96,4160,150,19,250,64451
06/10/2016,2016,10,6,6902,CRL,GRO,CRL-GRO,85,3970,176,71,410,66301
06/10/2016,2016,10,6,6983,BCN,FCO,BCN-FCO,77,3420,173,27,350,63363
06/10/2016,2016,10,6,6986,FCO,BCN,FCO-BCN,85,4210,159,19,240,(null)
06/10/2016,2016,10,6,7033,FAO,DUB,FAO-DUB,154,6720,184,93,1210,69149
06/10/2016,2016,10,6,7050,SUF,FCO,SUF-FCO,52,2390,131,7,90,58537
06/10/2016,2016,10,6,7067,BDS,FCO,BDS-FCO,55,2400,141,4,50,61875
06/10/2016,2016,10,6,7074,BRI,FCO,BRI-FCO,52,2450,157,11,140,61802
06/10/2016,2016,10,6,7093,BRI,FCO,BRI-FCO,49,2350,173,16,210,63453
06/10/2016,2016,10,6,7104,BDS,FCO,BDS-FCO,60,2530,163,12,160,61784
06/10/2016,2016,10,6,7112,SZZ,LPL,SZZ-LPL,102,4260,172,42,550,(null)
06/10/2016,2016,10,6,7126,DUB,LPA,DUB-LPA,239,10520,183,114,1482,71834
06/10/2016,2016,10,6,7189,BOD,CIA,BOD-CIA,89,3950,181,83,1100,66392
06/10/2016,2016,10,6,7197,PMI,HAM,PMI-HAM,149,6310,171,94,1220,67444
06/10/2016,2016,10,6,7208,CGN,PMI,CGN-PMI,122,5490,171,83,1080,65975
06/10/2016,2016,10,6,7214,VLC,PMI,VLC-PMI,34,1660,155,12,160,60043
06/10/2016,2016,10,6,7217,IBZ,VLC,IBZ-VLC,30,1542,167,28,360,61530
06/10/2016,2016,10,6,7223,SCQ,VLC,SCQ-VLC,70,3010,186,29,360,64433
06/10/2016,2016,10,6,7324,BGY,MLA,BGY-MLA,95,4230,180,22,280,67045
06/10/2016,2016,10,6,7404,LTN,CPH,LTN-CPH,93,3913,126,17,220,59662
06/10/2016,2016,10,6,7453,BGY,CTA,BGY-CTA,84,3630,178,11,140,64469
06/10/2016,2016,10,6,7473,EIN,OPO,EIN-OPO,124,5633,180,35,450,66374
06/10/2016,2016,10,6,7474,OPO,BVA,OPO-BVA,112,4970,177,27,350,68043
06/10/2016,2016,10,6,7523,EIN,ALC,EIN-ALC,128,5250,181,(null),(null),65866
06/10/2016,2016,10,6,7542,MAN,BCN,MAN-BCN,129,5500,173,73,530,64868
06/10/2016,2016,10,6,7591,FCO,MLA,FCO-MLA,60,2839,176,26,340,61041
06/10/2016,2016,10,6,7621,KUN,CPH,KUN-CPH,67,2730,144,10,130,59843
06/10/2016,2016,10,6,7743,LDY,GLA,LDY-GLA,26,1290,149,13,170,59988
06/10/2016,2016,10,6,7748,BGY,CAG,BGY-CAG,63,2645,170,3,40,62020
06/10/2016,2016,10,6,7754,MAD,TNG,MAD-TNG,64,3020,172,(null),(null),65340
06/10/2016,2016,10,6,7777,CHQ,SKG,CHQ-SKG,52,2580,180,12,150,63798
06/10/2016,2016,10,6,7802,OPO,PMI,OPO-PMI,111,4490,176,33,430,64451
06/10/2016,2016,10,6,7951,BGY,CTA,BGY-CTA,84,3560,173,30,390,63653
06/10/2016,2016,10,6,8014,CAG,TPS,CAG-TPS,33,1560,177,(null),(null),61839
06/10/2016,2016,10,6,8024,CCF,CRL,CCF-CRL,90,3570,147,(null),(null),61276
06/10/2016,2016,10,6,8075,CRL,RAK,CRL-RAK,192,8535,183,144,1180,72269
06/10/2016,2016,10,6,8095,BGY,BDS,BGY-BDS,72,2950,176,9,110,63090
06/10/2016,2016,10,6,8116,NUE,STN,NUE-STN,78,3420,182,71,920,64777
06/10/2016,2016,10,6,8117,STN,NUE,STN-NUE,81,3870,165,56,730,66882
06/10/2016,2016,10,6,8119,CUF,TPS,CUF-TPS,74,2770,134,(null),(null),60333
06/10/2016,2016,10,6,8165,AGP,STN,AGP-STN,159,6680,166,32,420,(null)
06/10/2016,2016,10,6,8333,IBZ,BGY,IBZ-BGY,94,4045,175,44,570,65140
06/10/2016,2016,10,6,8347,STN,OPO,STN-OPO,118,5356,186,14,180,68351
06/10/2016,2016,10,6,8348,OPO,STN,OPO-STN,122,5330,182,51,660,66319
06/10/2016,2016,10,6,8371,STN,BUD,STN-BUD,124,5680,180,29,380,68750
06/10/2016,2016,10,6,8445,STN,BUD,STN-BUD,126,5600,175,35,460,68805
06/10/2016,2016,10,6,8496,BDS,BGY,BDS-BGY,82,3640,183,17,230,64505
06/10/2016,2016,10,6,8521,RYG,AGP,RYG-AGP,219,8650,153,76,980,66900
06/10/2016,2016,10,6,8582,STN,SKG,STN-SKG,163,7061,131,44,570,65630
06/10/2016,2016,10,6,8603,VLC,NRN,VLC-NRN,133,5730,169,44,570,65811
06/10/2016,2016,10,6,8608,CRL,SUF,CRL-SUF,126,5500,156,68,580,68714
06/10/2016,2016,10,6,8705,TSF,BRI,TSF-BRI,54,2420,168,20,260,61585
06/10/2016,2016,10,6,8795,BGY,BDS,BGY-BDS,73,3370,169,24,320,65703
06/10/2016,2016,10,6,8802,EIN,TPS,EIN-TPS,132,5832,165,60,780,65811
06/10/2016,2016,10,6,8829,TSF,BDS,TSF-BDS,61,2810,166,17,220,64904
06/10/2016,2016,10,6,8830,IBZ,TSF,IBZ-TSF,97,4220,175,82,1070,65775
06/10/2016,2016,10,6,8883,STN,EDI,STN-EDI,53,2534,152,27,350,60678
06/10/2016,2016,10,6,8935,BVA,WRO,BVA-WRO,97,4222,177,29,370,65068
06/10/2016,2016,10,6,8944,AGP,STN,AGP-STN,157,6810,172,58,750,67136
06/10/2016,2016,10,6,8976,STN,ALC,STN-ALC,126,5537,178,(null),(null),66047
06/10/2016,2016,10,6,9003,BLL,GRO,BLL-GRO,127,5492,180,52,680,66737
06/10/2016,2016,10,6,9016,BCN,FEZ,BCN-FEZ,102,4720,171,28,360,66120
06/10/2016,2016,10,6,9021,ATH,WMI,ATH-WMI,136,5940,181,82,1060,67752
06/10/2016,2016,10,6,9022,WMI,ATH,WMI-ATH,136,5730,168,29,380,66591
06/10/2016,2016,10,6,9084,ALC,EMA,ALC-EMA,151,6160,178,40,520,66446
06/10/2016,2016,10,6,9085,EMA,ALC,EMA-ALC,137,5680,179,86,1120,66211
06/10/2016,2016,10,6,9091,BGY,TPS,BGY-TPS,76,3420,180,25,330,66845
06/10/2016,2016,10,6,9199,SOF,PSA,SOF-PSA,101,4190,121,15,200,59390
06/10/2016,2016,10,6,9251,STN,IBZ,STN-IBZ,128,5659,174,48,620,67934
06/10/2016,2016,10,6,9252,IBZ,STN,IBZ-STN,145,6522,175,62,810,67353
06/10/2016,2016,10,6,9331,PSA,BLL,PSA-BLL,119,4880,154,48,620,63272
06/10/2016,2016,10,6,9431,CIA,DUB,CIA-DUB,166,7496,175,51,660,68696
06/10/2016,2016,10,6,9432,DUB,CIA,DUB-CIA,158,7050,180,88,1144,67644
06/10/2016,2016,10,6,9457,BLQ,DUB,BLQ-DUB,147,6010,182,50,650,67371
06/10/2016,2016,10,6,9488,GOT,PSA,GOT-PSA,129,5605,153,43,560,64251
06/10/2016,2016,10,6,9601,CIA,MAD,CIA-MAD,133,6010,175,35,460,67843
06/10/2016,2016,10,6,9631,CIA,BVA,CIA-BVA,120,5020,167,36,470,64397
06/10/2016,2016,10,6,9673,CIA,MAD,CIA-MAD,127,5854,171,41,530,67190
06/10/2016,2016,10,6,9784,BRI,PSA,BRI-PSA,58,2880,174,13,170,62909
06/10/2016,2016,10,6,9815,BCN,STN,BCN-STN,114,5102,148,49,640,63490
06/10/2016,2016,10,6,9925,PSA,EIN,PSA-EIN,86,4080,171,49,640,65648
06/10/2016,2016,10,6,9934,CAG,PSA,CAG-PSA,48,2232,179,18,230,62419
06/10/2016,2016,10,6,9944,ACE,ORK,ACE-ORK,211,8843,171,74,960,68460
06/10/2016,2016,10,6,9967,STN,SOF,STN-SOF,156,6674,153,37,480,65358
06/10/2016,2016,10,6,9981,AHO,BLQ,AHO-BLQ,57,2550,177,20,260,62945
06/10/2016,2016,10,6,9987,TPS,PSA,TPS-PSA,64,2700,184,22,290,63834
06/10/2016,2016,10,6,29,BVA,DUB,BVA-DUB,74,3138,165,21,280,62601
06/10/2016,2016,10,6,119,LGW,DUB,LGW-DUB,51,2472,183,30,390,63199
06/10/2016,2016,10,6,124,STN,AOI,STN-AOI,116,5140,122,30,390,63308
06/10/2016,2016,10,6,140,SXF,CIA,SXF-CIA,98,4430,182,37,480,65993
06/10/2016,2016,10,6,157,LBA,DUB,LBA-DUB,38,1905,182,(null),(null),63127
06/10/2016,2016,10,6,181,SXF,CGN,SXF-CGN,48,2158,165,8,110,62075
06/10/2016,2016,10,6,184,CGN,SXF,CGN-SXF,54,2530,171,(null),(null),64959
06/10/2016,2016,10,6,186,CGN,SXF,CGN-SXF,53,2510,161,21,270,64451
06/10/2016,2016,10,6,291,TSR,STN,TSR-STN,151,6200,175,41,530,65866
06/10/2016,2016,10,6,301,CRL,CPH,CRL-CPH,81,3250,139,19,210,60261
06/10/2016,2016,10,6,310,TSR,CRL,TSR-CRL,125,5010,152,(null),(null),62256
06/10/2016,2016,10,6,327,SXF,OTP,SXF-OTP,105,4320,148,47,620,61893
06/10/2016,2016,10,6,342,DUB,LTN,DUB-LTN,51,2280,160,15,195,61603
06/10/2016,2016,10,6,372,STN,BIQ,STN-BIQ,87,4190,177,(null),(null),67172
06/10/2016,2016,10,6,406,CPH,CIA,CPH-CIA,120,5605,175,84,860,67498
06/10/2016,2016,10,6,408,CPH,CGN,CPH-CGN,58,2530,162,31,340,61639
06/10/2016,2016,10,6,409,CGN,CPH,CGN-CPH,65,2750,158,42,550,61149
06/10/2016,2016,10,6,435,TSR,OTP,TSR-OTP,46,1920,158,22,290,60605
06/10/2016,2016,10,6,436,OTP,TSR,OTP-TSR,45,2090,163,22,290,61839
06/10/2016,2016,10,6,442,DUB,LPL,DUB-LPL,30,1560,96,7,91,54420
06/10/2016,2016,10,6,534,DUB,EMA,DUB-EMA,44,1920,79,3,39,53404
06/10/2016,2016,10,6,553,MAN,DUB,MAN-DUB,37,1800,152,19,250,60605
06/10/2016,2016,10,6,558,DUB,MAN,DUB-MAN,31,1670,129,19,247,58519
06/10/2016,2016,10,6,656,AGP,PIK,AGP-PIK,185,8222,176,75,980,68786
06/10/2016,2016,10,6,671,BHX,DUB,BHX-DUB,47,2050,167,22,290,(null)
06/10/2016,2016,10,6,696,PIK,PMI,PIK-PMI,148,6390,182,91,1180,67299
06/10/2016,2016,10,6,712,STN,AAR,STN-AAR,84,3360,110,25,330,59081
06/10/2016,2016,10,6,717,BVA,PMI,BVA-PMI,100,4444,144,50,650,63018
06/10/2016,2016,10,6,752,STN,HHN,STN-HHN,63,2720,126,24,310,59172
06/10/2016,2016,10,6,798,STN,TSF,STN-TSF,99,4450,166,35,460,66174
06/10/2016,2016,10,6,813,EDI,DUB,EDI-DUB,51,2350,179,34,440,63635
06/10/2016,2016,10,6,819,EDI,DUB,EDI-DUB,41,2023,177,32,410,62855
06/10/2016,2016,10,6,842,LTN,KIR,LTN-KIR,68,3040,174,37,480,64687
06/10/2016,2016,10,6,843,KIR,LTN,KIR-LTN,83,3470,144,17,220,60333
06/10/2016,2016,10,6,856,DUB,RYG,DUB-RYG,115,4494,153,45,585,61766
06/10/2016,2016,10,6,905,STN,ORK,STN-ORK,62,2758,176,(null),(null),62909
06/10/2016,2016,10,6,906,ORK,STN,ORK-STN,70,2740,165,14,180,62075
06/10/2016,2016,10,6,909,ORK,STN,ORK-STN,66,2940,173,(null),(null),62945
06/10/2016,2016,10,6,1057,CRL,WMI,CRL-WMI,101,4220,136,17,180,61621
06/10/2016,2016,10,6,1058,WMI,CRL,WMI-CRL,105,4020,140,18,230,60297
06/10/2016,2016,10,6,1084,BVA,LIS,BVA-LIS,128,5430,175,30,390,66301
06/10/2016,2016,10,6,1142,SXF,LIS,SXF-LIS,200,8290,177,85,1100,70074
06/10/2016,2016,10,6,1272,LGW,BFS,LGW-BFS,60,2830,163,25,330,61367
06/10/2016,2016,10,6,1283,BCN,XRY,BCN-XRY,78,3940,156,8,100,64669
06/10/2016,2016,10,6,1298,CIA,ATH,CIA-ATH,88,3673,146,18,230,62111
06/10/2016,2016,10,6,1325,TFS,NOC,TFS-NOC,229,9920,157,43,560,69984
06/10/2016,2016,10,6,1442,DUB,LPL,DUB-LPL,30,1400,155,17,221,59988
06/10/2016,2016,10,6,1443,LPL,DUB,LPL-DUB,36,1560,177,49,640,62329
06/10/2016,2016,10,6,1503,LBA,GDN,LBA-GDN,124,5340,159,24,310,65267
06/10/2016,2016,10,6,1599,LEJ,STN,LEJ-STN,79,3514,180,(null),(null),62909
06/10/2016,2016,10,6,1756,EMA,VLC,EMA-VLC,120,5020,161,66,860,65068
06/10/2016,2016,10,6,1788,STN,DTM,STN-DTM,59,2610,152,29,380,61657
06/10/2016,2016,10,6,1929,AGP,CRL,AGP-CRL,152,6617,177,66,860,67136
06/10/2016,2016,10,6,1949,HHN,DUB,HHN-DUB,92,4132,166,47,610,64070
06/10/2016,2016,10,6,1956,EMA,FAO,EMA-FAO,138,6380,178,119,1550,67843
06/10/2016,2016,10,6,2012,LPA,MAD,LPA-MAD,148,6470,172,(null),(null),67571
06/10/2016,2016,10,6,2015,MAD,ACE,MAD-ACE,138,5955,176,38,490,66791
06/10/2016,2016,10,6,2016,ACE,MAD,ACE-MAD,133,5932,178,40,520,67226
06/10/2016,2016,10,6,2054,PMI,MAD,PMI-MAD,62,2820,176,33,430,63870
06/10/2016,2016,10,6,2094,LIS,OPO,LIS-OPO,36,1600,156,(null),(null),61131
06/10/2016,2016,10,6,2097,LIS,CIA,LIS-CIA,147,6030,184,38,490,67426
06/10/2016,2016,10,6,2107,MAN,CFU,MAN-CFU,182,7981,145,63,860,67335
06/10/2016,2016,10,6,2154,BHX,MJV,BHX-MJV,136,5740,178,82,1070,66755
06/10/2016,2016,10,6,2162,BHX,PMI,BHX-PMI,119,4980,187,50,650,65884
06/10/2016,2016,10,6,2220,ATH,CHQ,ATH-CHQ,40,2090,155,8,100,65340
06/10/2016,2016,10,6,2233,BCN,NDR,BCN-NDR,90,4080,167,49,640,62927
06/10/2016,2016,10,6,2234,NDR,BCN,NDR-BCN,88,3780,180,48,620,63598
06/10/2016,2016,10,6,2264,LIS,WMI,LIS-WMI,223,9250,179,47,610,70564
06/10/2016,2016,10,6,2267,AGP,BHX,AGP-BHX,164,6540,177,53,690,66628
06/10/2016,2016,10,6,2281,STN,WMI,STN-WMI,124,5230,164,17,220,64415
06/10/2016,2016,10,6,2329,LIG,LBA,LIG-LBA,92,3970,148,26,340,61948
06/10/2016,2016,10,6,2375,GDN,STN,GDN-STN,105,4320,182,56,730,65322
06/10/2016,2016,10,6,2437,KRK,STN,KRK-STN,119,5107,160,25,320,64542
06/10/2016,2016,10,6,2451,FAO,NOC,FAO-NOC,155,7060,159,74,960,66755
06/10/2016,2016,10,6,2507,BCN,CGN,BCN-CGN,123,5800,176,63,820,66827
06/10/2016,2016,10,6,2528,MAD,SXF,MAD-SXF,152,6940,175,56,730,70564
06/10/2016,2016,10,6,2575,AGP,EIN,AGP-EIN,159,7170,181,68,880,68405
06/10/2016,2016,10,6,2599,SXF,RIX,SXF-RIX,86,3420,147,18,230,61113
06/10/2016,2016,10,6,2673,CIA,STN,CIA-STN,145,6281,168,25,330,65068
06/10/2016,2016,10,6,2676,BLQ,CPH,BLQ-CPH,111,4630,157,43,560,63653
06/10/2016,2016,10,6,2814,STN,CGN,STN-CGN,56,2350,132,23,300,59716
06/10/2016,2016,10,6,2835,BRU,BCN,BRU-BCN,107,4950,164,33,504,65648
06/10/2016,2016,10,6,2877,PMI,WMI,PMI-WMI,164,7000,172,80,1040,67535
06/10/2016,2016,10,6,2907,BRE,DUB,BRE-DUB,90,3720,175,43,1079,65031
06/10/2016,2016,10,6,2918,BCN,BRU,BCN-BRU,110,4418,134,15,200,60587
06/10/2016,2016,10,6,2924,AGP,BRU,AGP-BRU,151,6594,181,72,940,67789
06/10/2016,2016,10,6,2929,OPO,BRU,OPO-BRU,126,5369,175,38,500,65503
06/10/2016,2016,10,6,2933,BRU,ALC,BRU-ALC,123,5400,180,27,381,66265
06/10/2016,2016,10,6,2935,BRU,TSF,BRU-TSF,76,3420,171,32,441,64251
06/10/2016,2016,10,6,2942,HAM,LIS,HAM-LIS,181,7200,187,(null),(null),69149
06/10/2016,2016,10,6,3014,STN,CIA,STN-CIA,122,5533,172,42,550,67317
06/10/2016,2016,10,6,3025,RIX,CGN,RIX-CGN,106,4190,172,(null),(null),63907
06/10/2016,2016,10,6,3029,WAW,GDN,WAW-GDN,37,1687,146,4,50,60115
06/10/2016,2016,10,6,3041,SVQ,SCQ,SVQ-SCQ,67,3250,165,59,770,65104
06/10/2016,2016,10,6,3101,AMS,DUB,AMS-DUB,75,3470,179,41,530,64397
06/10/2016,2016,10,6,3172,EMA,ACE,EMA-ACE,223,9480,166,123,1610,69458
06/10/2016,2016,10,6,3219,BGY,MAN,BGY-MAN,114,4970,178,58,760,66537
06/10/2016,2016,10,6,3223,CRL,MAN,CRL-MAN,59,2600,176,60,340,64124
06/10/2016,2016,10,6,3238,MAN,CRL,MAN-CRL,64,2820,80,14,180,61676
06/10/2016,2016,10,6,3445,MAN,PMI,MAN-PMI,126,5440,182,61,800,66138
06/10/2016,2016,10,6,3506,LTN,RAK,LTN-RAK,182,8230,176,62,810,71779
06/10/2016,2016,10,6,3541,EIN,IBZ,EIN-IBZ,135,5570,176,65,850,65322
06/10/2016,2016,10,6,3556,STN,RAK,STN-RAK,181,8150,181,54,700,71743
06/10/2016,2016,10,6,3633,BRE,STN,BRE-STN,59,2580,175,41,540,62891
06/10/2016,2016,10,6,3775,MLA,BRS,MLA-BRS,193,8549,173,81,1050,69476
06/10/2016,2016,10,6,3901,BHX,MLA,BHX-MLA,180,7960,178,91,1180,71253
06/10/2016,2016,10,6,3902,MLA,BHX,MLA-BHX,200,8716,187,121,1570,71181
06/10/2016,2016,10,6,4047,AGP,CPH,AGP-CPH,209,8593,129,44,570,66174
06/10/2016,2016,10,6,4073,HHN,CIY,HHN-CIY,126,5750,168,55,720,68659
06/10/2016,2016,10,6,4097,RIX,MAN,RIX-MAN,141,5995,178,67,850,66120
06/10/2016,2016,10,6,4125,GRO,HHN,GRO-HHN,97,4011,176,64,830,64705
06/10/2016,2016,10,6,4136,WMI,BRS,WMI-BRS,131,5456,181,33,430,65848
06/10/2016,2016,10,6,4198,STN,BGY,STN-BGY,92,4082,166,22,290,65920
06/10/2016,2016,10,6,4316,BRI,BLQ,BRI-BLQ,64,2710,186,5,70,63236
06/10/2016,2016,10,6,4325,SUF,BLQ,SUF-BLQ,81,3440,173,12,160,63653
06/10/2016,2016,10,6,4382,HHN,EDI,HHN-EDI,85,3791,163,64,630,62927
06/10/2016,2016,10,6,4449,MRS,IBZ,MRS-IBZ,64,3000,171,30,390,65285
06/10/2016,2016,10,6,4469,AGP,EMA,AGP-EMA,165,7038,178,(null),(null),67444
06/10/2016,2016,10,6,4503,LIL,OPO,LIL-OPO,118,5020,165,27,350,64342
06/10/2016,2016,10,6,4512,KRK,PMI,KRK-PMI,160,6884,168,40,520,66628
06/10/2016,2016,10,6,4523,BGY,CRL,BGY-CRL,78,3120,123,16,210,58719
06/10/2016,2016,10,6,4525,BGY,CRL,BGY-CRL,68,3093,172,18,240,63127
06/10/2016,2016,10,6,4526,CRL,BGY,CRL-BGY,71,3200,150,37,360,61458
06/10/2016,2016,10,6,4542,VRN,STN,VRN-STN,103,4530,167,44,737,63852
06/10/2016,2016,10,6,4636,SVQ,BGY,SVQ-BGY,137,5600,181,31,400,66628
06/10/2016,2016,10,6,4667,BGY,BRI,BGY-BRI,65,2910,178,28,360,63544
06/10/2016,2016,10,6,4733,BGY,SXF,BGY-SXF,80,3268,166,25,330,63925
06/10/2016,2016,10,6,4753,BRS,TFS,BRS-TFS,219,9490,177,83,1080,71453
06/10/2016,2016,10,6,4798,BLQ,PMO,BLQ-PMO,67,2910,170,10,130,62746
06/10/2016,2016,10,6,4877,BGY,CAG,BGY-CAG,66,2800,188,21,270,64143
06/10/2016,2016,10,6,4904,FCO,PMO,FCO-PMO,40,2210,167,37,480,62764
06/10/2016,2016,10,6,4906,FCO,PMO,FCO-PMO,38,2230,176,12,160,65485
06/10/2016,2016,10,6,4926,DTM,KRK,DTM-KRK,78,3460,171,35,460,64233
06/10/2016,2016,10,6,4967,SUF,STN,SUF-STN,182,8000,182,91,1180,69385
06/10/2016,2016,10,6,4976,STN,BDS,STN-BDS,146,6410,142,38,490,66737
06/10/2016,2016,10,6,5010,FCO,SUF,FCO-SUF,45,2200,69,9,110,55853
06/10/2016,2016,10,6,5093,SUF,BGY,SUF-BGY,85,3700,179,(null),(null),64451
06/10/2016,2016,10,6,5253,LGW,SVQ,LGW-SVQ,135,5873,170,(null),(null),66591
06/10/2016,2016,10,6,5272,SVQ,PMI,SVQ-PMI,72,3080,169,27,350,62510
06/10/2016,2016,10,6,5292,BGY,SUF,BGY-SUF,77,3760,171,6,80,66900
06/10/2016,2016,10,6,5316,SCQ,MAD,SCQ-MAD,53,2360,184,22,290,64614
06/10/2016,2016,10,6,5356,MAD,KRK,MAD-KRK,165,7360,187,29,380,71816
06/10/2016,2016,10,6,5445,BVA,MAD,BVA-MAD,98,4380,156,43,550,64542
06/10/2016,2016,10,6,5487,FAO,OPO,FAO-OPO,50,2320,171,14,180,63453
06/10/2016,2016,10,6,5551,BGY,CGN,BGY-CGN,63,2860,158,21,270,(null)
06/10/2016,2016,10,6,5676,PMI,AGP,PMI-AGP,77,3360,178,51,660,63544
06/10/2016,2016,10,6,5708,HHN,RAK,HHN-RAK,201,8843,171,83,1080,71834
